Lintang,Bujur,Tinggi_Ort,CBA
-8.1509,113.12556,224,93.90666
-6.95506,106.91442,468,93.917129
-8.69001,111.95643,-753.618,93.922174
-8.55436,113.56968,-198.718,93.927965
-8.2889,110.94567,-35.528,93.962175
-7.38554,107.50853,755,93.99567
-8.3659,112.05857,-148.342,94.041381
-6.17031,105.85055,18,94.044992
-6.38077,110.83353,-10.521,94.053329
-7.89955,108.93802,-54.019,94.078552
-8.61547,112.83744,-925.621,94.079954
-7.32092,109.28326,451,94.083307
-8.12011,113.13523,235,94.090284
-6.81151,110.40823,-19.149,94.107124
-8.25637,112.95031,587,94.117116
-8.07294,112.15025,202,94.135355
-8.34047,111.21444,-153.069,94.138849
-8.02444,113.02303,1346,94.14925
-6.54911,105.73082,15,94.181742
-5.84988,105.80715,-19.992,94.18335
-6.57569,105.86824,34,94.185457
-8.73823,111.23075,-854.982,94.212677
-8.2292,114.10021,642,94.269217
-8.5426,111.00863,-532.616,94.303503
-8.61502,113.40808,-877.673,94.307797
-7.01352,107.18659,754,94.30952
-7.71851,109.42121,269,94.312523
-8.63454,113.25972,-418.5,94.323277
-7.60185,109.03149,33,94.339464
-8.45389,112.84259,-45.394,94.345036
-6.57694,105.14187,57,94.346713
-7.47817,110.34777,887,94.358252
-8.14842,112.1265,130,94.412676
-8.52412,113.15186,-339.003,94.435653
-7.66205,109.86508,75,94.442065
-8.54314,112.43284,-609.678,94.453825
-8.41886,111.33144,-259.157,94.508161
-8.37022,111.34673,-186.111,94.522427
-7.90448,111.06657,281,94.523077
-6.52686,105.44787,-75.861,94.532944
-7.6553,109.72469,131,94.535043
-8.0542,112.15615,228,94.553289
-8.58842,111.27803,-523.511,94.558205
-6.61765,105.56453,-37.601,94.618828
-7.89459,111.06968,206,94.635526
-6.73856,105.38068,19,94.640391
-8.36046,111.34983,-204.166,94.671744
-8.78877,113.49595,-1595.009,94.70494
-6.99427,107.19267,625,94.712168
-8.50161,111.16364,-359.26,94.717526
-7.47309,107.6262,593,94.717784
-7.60948,109.45372,68,94.729064
-7.99902,111.41293,131,94.738365
-8.575,111.99269,-329.965,94.754341
-7.47221,109.49853,91,94.769979
-8.23524,110.25217,-328.091,94.78959
-7.99412,110.04408,-8.724,94.796536
-6.78325,105.36648,33,94.812304
-7.15922,111.44223,79,94.814329
-7.28705,108.55921,66,94.826839
-7.10575,106.28185,-1156.599,94.850751
-8.60271,113.26972,-171.507,94.86238
-7.79245,110.67587,123,94.865539
-7.61209,109.02827,19,94.912208
-7.71635,106.67435,-2584.341,94.913475
-8.27087,110.38359,-301.143,94.92206
-7.94087,109.77743,-61.774,94.931067
-7.58901,110.12746,295,94.939792
-7.94525,110.20125,12,94.974948
-8.00648,111.3195,628,94.975101
-7.89404,110.78572,565,94.978083
-5.71935,105.99291,-44.594,94.979274
-6.58733,105.13854,53,94.989969
-6.92795,111.79932,186,95.01841
-8.55007,113.14764,-472.149,95.026483
-7.29709,109.20838,1106,95.03775
-7.37372,109.95553,874,95.040877
-8.40901,111.33453,-237.528,95.041451
-8.1347,109.57399,-608.875,95.056147
-8.51162,111.16049,-377.706,95.057231
-7.80733,111.9495,268,95.069999
-7.17446,109.73313,1258,95.09696
-7.00982,105.73072,-243.059,95.103232
-7.06753,107.02348,1014,95.14206
-7.48518,109.77807,249,95.152381
-8.14064,113.12879,228,95.167837
-8.48081,112.92796,-522.463,95.189974
-8.5665,113.42334,-597.182,95.191133
-6.91893,110.66533,7,95.205699
-7.56521,109.46933,267,95.224866
-6.98625,106.75859,232,95.234895
-7.65975,109.29711,12,95.254637
-6.57012,112.76516,-52.471,95.316159
-8.26908,112.5189,454,95.337127
-8.63795,113.42688,-1332.332,95.337868
-6.66436,114.16095,-71.161,95.385481
-8.25072,110.38993,-274.05,95.399247
-8.52159,111.15735,-422.66,95.413848
-8.73796,112.79893,-1604.672,95.424083
-7.9555,111.33551,633,95.44854
-5.73601,105.54859,-10.637,95.478978
-7.83339,109.6687,-52.526,95.480024
-8.58135,112.99038,-659.951,95.495278
-7.15269,107.28782,1359,95.51724
-7.67806,106.68646,-2303.68,95.644637
-6.35149,105.93921,223,95.65996
-8.48955,110.88248,-574.822,95.671549
-8.8462,113.62004,-1635.235,95.675871
-8.13037,113.13202,211,95.704808
-7.58569,110.11694,308,95.745694
-8.23111,109.81224,-709.948,95.748295
-7.75539,108.11474,39,95.776724
-8.37993,111.34364,-172.462,95.799548
-7.39652,107.65063,1042,95.80416
-8.45301,111.46338,-291.719,95.813154
-7.6753,108.722,66,95.816118
-7.47229,108.64161,19,95.817229
-8.38662,111.05765,-221.239,95.822897
-6.62461,105.85274,31,95.826307
-7.97632,109.00868,-93.687,95.837366
-8.42868,111.32835,-273.749,95.840861
-7.71157,109.4209,288,95.873444
-8.25703,112.22178,222,95.911345
-8.90449,113.17511,-1883.261,95.921157
-7.4349,107.63837,826,95.945419
-7.83194,110.23683,71,95.960933
-8.53155,111.15421,-461.597,95.972276
-7.95068,109.77434,-75.823,95.999366
-8.29902,110.94247,-56.982,96.027307
-7.78253,110.67903,113,96.052435
-8.01662,111.31632,618,96.07113
-6.7553,105.13862,-248.314,96.097907
-8.33202,113.49704,11,96.113198
-5.69779,105.99973,-38.607,96.130173
-8.20608,109.83563,-677.937,96.134258
-7.71432,108.12779,89,96.14232
-7.66457,108.72541,126,96.153191
-7.68214,109.85877,15,96.185648
-6.31311,105.95136,471,96.203863
-8.01013,109.75568,-167.821,96.21414
-6.51786,105.74069,-2.154,96.226885
-8.17959,111.97823,108,96.256869
-8.08269,109.59039,-339.049,96.258248
-8.24789,113.66595,64,96.266963
-8.38957,111.34062,-180.628,96.271453
-7.6984,109.42751,321,96.299658
-8.3258,113.07066,-111.986,96.319689
-6.65293,114.16452,-70.671,96.322199
-5.89276,105.93824,-42.933,96.322808
-6.61488,105.85583,29,96.35252
-7.68612,108.57358,7,96.355458
-6.70742,105.68068,192,96.367658
-8.39924,111.33759,-199.25,96.383667
-6.85256,106.65435,593,96.399003
-8.29487,113.08038,-45.346,96.401231
-5.96185,106.06232,197,96.435563
-6.86201,106.65143,563,96.454039
-7.91532,110.77902,625,96.4897
-7.70843,109.42437,288,96.511578
-7.90029,110.50024,150,96.549425
-6.84533,108.40328,1199,96.55692
-7.91172,109.2189,-121.685,96.563574
-9.11586,114.25124,-2925.417,96.56896
-6.30574,111.48799,-42.468,96.597778
-8.44424,113.1769,-45.566,96.630078
-8.3507,111.3529,-217.924,96.645453
-7.19348,108.58848,363,96.659185
-8.95708,112.73035,-1967.07,96.696338
-8.0636,112.15318,215,96.7386
-7.98358,109.03158,-92.885,96.740161
-6.88838,106.78953,406,96.746421
-8.11983,112.13548,137,96.777664
-7.89475,111.35463,131,96.780833
-8.03436,111.16828,506,96.796698
-8.02552,110.03416,-113.852,96.804978
-8.64441,113.39886,-1135.322,96.813167
-6.68509,110.88112,428,96.853848
-7.46905,107.98348,890,96.885578
-6.93288,105.89972,-158.673,96.89543
-7.00391,107.18963,705,96.908798
-7.6091,110.191,253,96.91109
-8.31947,110.51008,-227.235,96.912874
-8.55674,113.42642,-576.755,96.929528
-5.95243,106.06528,107,96.941212
-7.76264,110.68524,107,96.944693
-8.25021,110.81607,-112.728,96.978897
-7.06608,106.14837,-1071.381,96.979255
-6.63434,105.84965,92,96.98174
-8.80101,113.34959,-1684.286,97.046445
-6.89928,106.78608,411,97.048162
-8.33036,111.21761,-160.424,97.098265
-8.85604,113.61693,-1743.032,97.112733
-6.60513,105.85893,22,97.120562
-7.58818,107.79477,419,97.158256
-7.70784,109.70815,16,97.162128
-7.09214,113.1719,184,97.200118
-8.07471,111.01307,267,97.265084
-6.60146,105.71423,27,97.265835
-7.96054,109.77123,-77.985,97.266942
-6.95447,105.45786,-193.222,97.282857
-8.77168,112.2182,-1055.783,97.28848
-7.95848,109.62938,-55.781,97.289737
-7.72591,106.67132,-2626.459,97.294652
-7.77257,110.68215,110,97.303779
-8.81066,113.34654,-1709.504,97.316203
-7.41271,108.51991,32,97.333178
-6.99756,106.02488,-642.241,97.355172
-7.85981,113.64513,1143,97.360062
-7.68802,110.99257,302,97.382649
-6.81452,111.5517,149,97.383365
-6.58048,106.01123,86,97.404041
-7.33189,108.39448,154,97.404422
-7.88468,111.07281,217,97.410009
-6.96424,105.45477,-149.163,97.418221
-7.3754,107.51169,725,97.418581
-6.50756,105.74395,-9.996,97.428335
-7.32485,107.52761,1059,97.486298
-8.67331,113.53959,-1008.083,97.49794
-8.22774,112.24693,261,97.540436
-7.92165,110.63534,169,97.547081
-8.1612,113.12233,224,97.547166
-6.85567,108.40003,1509,97.55485
-8.93974,114.16177,-1995.332,97.555873
-8.40747,111.0511,-236.688,97.613627
-7.17276,107.28145,1304,97.6306
-8.3632,112.48934,109,97.668906
-8.62475,113.40504,-991.867,97.683695
-7.89148,109.793,-30.418,97.687774
-7.21263,107.26881,1208,97.73087
-8.4032,114.33048,18,97.730904
-8.16237,110.1331,-311.631,97.748368
-7.51397,109.48544,272,97.757337
-8.13885,112.12951,131,97.787374
-8.78788,114.20962,-319.889,97.79041
-7.66827,107.85276,165,97.797533
-8.51416,113.15497,-293.421,97.818493
-8.64444,113.44757,-1329.99,97.843375
-7.59234,110.13805,294,97.84631
-8.53454,114.2892,28,97.848371
-7.09573,106.28502,-955.906,97.86434
-8.65428,113.39576,-1234,97.90394
-7.20203,113.70858,-14.494,97.920723
-8.31408,112.21987,56,97.928862
-8.10109,110.29441,-49.683,97.939442
-7.44167,108.5052,56,97.947406
-8.00818,110.18149,-136.525,97.954342
-7.30779,107.38486,1200,97.96117
-8.79954,113.49257,-1622.357,97.961992
-8.8659,113.61382,-1859.58,97.966956
-7.93127,110.06389,-4.251,97.979948
-7.48602,108.49696,251,97.984263
-8.03604,114.26675,1442,98.01216
-8.23332,113.09973,148,98.035023
-7.25067,109.06297,728,98.037669
-8.13747,111.27832,589,98.069294
-8.53233,111.01187,-565.117,98.078328
-7.37756,108.81625,29,98.095303
-8.11573,110.5743,97,98.108198
-7.74971,109.69498,10,98.164839
-7.34572,108.82634,31,98.194164
-7.65384,108.7288,194,98.221922
-8.23891,114.09715,611,98.243217
-6.94471,105.46095,-334.467,98.278916
-8.14313,111.86385,86,98.294006
-7.33951,108.54282,26,98.308287
-7.64202,109.87139,197,98.313426
-6.97399,105.4517,-90.262,98.363109
-7.80371,108.6813,-120.481,98.39262
-7.97023,110.62,182,98.398329
-5.86053,105.94836,-66.708,98.495667
-8.58387,113.70258,-166.453,98.524656
-6.29056,109.01663,-57.39,98.524962
-6.34185,105.94226,274,98.525313
-7.12974,108.45852,391,98.549474
-8.42318,112.04051,-165.48,98.552573
-6.96451,106.76544,316,98.57189
-7.8891,108.65422,-100.662,98.57605
-8.71588,113.94731,-413.855,98.589404
-7.59999,109.45677,41,98.597031
-7.84382,109.66544,-52.433,98.637373
-8.57109,112.99359,-676.836,98.653057
-8.2585,111.66618,536,98.66436
-8.43843,111.32527,-274.77,98.691091
-7.38504,110.37683,1445,98.69774
-8.63456,113.40196,-1093.254,98.703437
-8.54697,113.42947,-558.656,98.719566
-7.49634,109.3485,39,98.75173
-6.91706,107.07091,691,98.762001
-8.82034,113.34348,-1799.003,98.77504
-7.82223,113.65691,379,98.821597
-6.66365,105.84037,78,98.842748
-7.47711,109.49562,86,98.853761
-8.54932,112.85828,-399.289,98.853874
-8.19477,112.5423,324,98.855096
-8.26702,110.66834,-126.829,98.855678
-8.37241,112.48647,105,98.8728
-8.54151,111.15107,-502.337,98.878481
-6.62762,105.56139,-35.647,98.907196
-7.73324,110.12607,741,98.910024
-7.97044,109.76812,-78.724,98.93
-8.20343,112.05309,296,98.942092
-7.80151,110.24636,81,98.946647
-6.76056,111.85168,-13.893,98.952942
-7.80216,108.53654,-110.141,98.955533
-8.26128,110.5284,-219.937,98.986637
-8.27752,110.66505,-127.005,99.005597
-7.78906,110.81866,375,99.016044
-6.98373,105.44863,-47.03,99.020064
-8.77822,111.21784,-924.953,99.037463
-8.48067,111.02809,-314.504,99.046372
-6.74408,106.25032,769,99.050759
-8.30519,113.07714,-71.077,99.056353
-7.90107,109.22225,-98.374,99.062183
-8.18375,109.66241,-796.499,99.068796
-7.83138,109.81187,-4.365,99.11969
-8.51734,113.0437,-534.234,99.129662
-8.48041,112.02253,-310.157,99.135147
-8.78545,112.784,-1555.155,99.157402
-8.12932,112.1325,127,99.159526
-7.66853,106.68948,-2259.696,99.165511
-8.17609,110.9812,240,99.178402
-6.60926,114.74855,-67.573,99.179183
-7.61664,106.85008,-1513.179,99.189105
-8.68132,112.81676,-1375.535,99.19142
-7.46176,107.91911,713,99.211616
-6.98983,109.08113,34,99.213262
-7.81165,110.24317,81,99.227108
-8.66774,113.96248,-298.918,99.230745
-6.96621,111.92999,203,99.235101
-7.87539,113.06979,587,99.243551
-6.8775,106.79298,445,99.292805
-7.82178,110.24001,68,99.333064
-7.80318,109.39144,-17.896,99.409528
-7.3709,108.533,42,99.411091
-6.81479,106.6661,656,99.432031
-8.79581,113.20895,-1646.693,99.447212
-8.54042,113.00326,-694.872,99.463625
-7.83161,113.65397,513,99.467145
-8.78494,113.21238,-1609.205,99.477528
-8.0002,109.75879,-130.107,99.484765
-8.3532,114.34617,9,99.510449
-6.70539,110.87479,236,99.540033
-8.63147,113.40626,-1093.185,99.543883
-6.52821,105.73742,2,99.548822
-7.2846,107.54034,969,99.55629
-8.79137,113.35261,-1697.421,99.558403
-8.42873,112.46877,-2.974,99.581082
-8.21889,113.81722,301,99.605939
-8.0382,113.16093,406,99.631795
-7.35637,108.82297,36,99.636201
-7.67061,109.2937,12,99.649384
-6.84311,106.65729,610,99.665712
-8.27889,111.65979,599,99.671105
-8.64523,113.25635,-502.568,99.677242
-8.7741,113.2158,-1551.89,99.691817
-8.09338,111.70772,323,99.700667
-7.36602,108.52917,38,99.700815
-7.79939,110.81546,351,99.719613
-7.94533,111.33873,528,99.829022
-6.72743,105.38421,17,99.829294
-6.87145,106.64849,512,99.862574
-7.92237,109.21556,-141.364,99.881254
-6.5698,106.01462,66,99.895249
-8.76328,113.2192,-1513.073,99.916929
-7.53447,109.47902,194,99.925903
-7.0128,105.43945,-5.851,99.952756
-8.91888,112.74204,-1756.978,99.981603
-5.89557,105.49919,-16,99.989903
-6.66123,106.56761,526,100.018976
-8.87577,113.61071,-1978.701,100.095139
-7.48211,108.63849,24,100.096602
-8.57846,111.28117,-483.453,100.102126
-6.93496,105.46403,-448.17,100.11928
-7.22264,107.26563,1125,100.14215
-8.7525,113.22258,-1451.918,100.155859
-6.79154,111.84197,-26.741,100.163424
-8.65811,113.96552,-234.58,100.17541
-8.25589,110.24564,-369.957,100.180096
-8.2406,110.39313,-255.866,100.230653
-8.34096,111.35597,-226.843,100.239316
-7.73397,108.99001,-4.5,100.254383
-8.27094,110.52536,-233.28,100.262722
-7.61893,109.45068,80,100.268418
-8.18075,112.97404,882,100.304706
-6.5912,106.00785,87,100.307652
-7.51825,108.48091,363,100.327222
-8.6774,113.95943,-344.146,100.338482
-7.47202,107.42764,137,100.338981
-8.50417,113.1581,-256.387,100.359144
-7.89584,109.64912,-37.524,100.372231
-7.03633,106.44916,-278.071,100.376391
-7.57154,109.46587,163,100.378884
-8.49103,111.02483,-374.595,100.380485
-8.17272,110.12985,-346.576,100.381772
-7.53408,109.47768,194,100.384575
-8.67538,114.10229,-245.051,100.403813
-8.76149,112.22141,-1025.918,100.413168
-7.6957,108.57052,-7.686,100.434441
-8.66412,113.39265,-1264,100.475888
-6.23421,105.68582,-35.782,100.498344
-7.51069,107.90337,1024,100.502654
-7.99029,109.76191,-94.515,100.503878
-7.81663,108.96404,-6.536,100.510409
-8.53722,113.43254,-462.073,100.543906
-6.8809,106.64553,528,100.560241
-5.70854,105.99632,-42.444,100.61082
-7.98037,109.76502,-82.175,100.614779
-7.77222,108.38133,96,100.625535
-7.20387,108.58522,235,100.634961
-7.95576,110.19794,5,100.643109
-7.08571,106.2882,-820.127,100.660872
-7.31749,109.2725,505,100.715472
-8.45413,113.17379,-59.902,100.722763
-8.28805,110.66174,-144.629,100.741007
-8.91786,113.45542,-1787.11,100.743687
-8.70816,114.09197,-531.952,100.777231
-6.53864,105.73413,4,100.778509
-8.80668,113.20555,-1685.5,100.781167
-8.44266,111.46666,-288.711,100.798336
-7.42542,107.6414,831,100.824481
-6.53674,105.59016,-42.828,100.829764
-8.0228,110.74523,391,100.832482
-8.03349,111.87851,92,100.837116
-8.6515,111.96857,-644.526,100.872208
-6.92521,105.46711,-535.126,100.879239
-7.69672,108.7152,-50.215,100.893147
-7.89983,108.65081,-108.316,100.895587
-7.51511,109.48363,272,100.900562
-6.92509,111.94286,221,100.9081
-7.93415,111.05725,236,100.934122
-7.74354,110.12282,702,100.973446
-7.66592,109.72135,67,100.97638
-7.90486,111.35146,151,100.99879
-7.65901,106.69248,-2251.235,101.002
-8.68703,113.95641,-359.091,101.002867
-7.45245,108.50177,95,101.008151
-7.02562,106.45255,-234.862,101.042749
-8.23865,112.2435,236,101.051945
-6.96022,113.21317,71,101.058028
-8.03343,110.74188,396,101.062372
-7.07827,107.0201,1001,101.07037
-8.01125,110.46532,302,101.150394
-7.04706,106.44576,-314.205,101.15202
-6.34019,110.84619,-32.432,101.160809
-7.68602,108.71858,3.859,101.173816
-6.92221,105.9031,-141.33,101.176184
-8.00767,113.17052,643,101.178051
-8.00459,110.04079,-41.91,101.189127
-7.52424,109.48223,178,101.191425
-7.30049,109.21901,945,101.200392
-8.09433,113.00116,942,101.254109
-8.31551,113.0739,-78.981,101.265643
-5.88553,105.50229,86,101.279824
-7.41587,107.64445,1087,101.29186
-7.12977,107.14974,878,101.308663
-6.73972,105.67046,177,101.312491
-8.70624,113.95035,-405.662,101.321716
-8.34193,113.49393,9,101.322453
-7.42981,107.29427,179,101.381949
-8.26096,110.8127,-113.648,101.395984
-7.42751,107.78388,1364,101.40712
-8.30331,112.22325,99,101.429294
-8.32026,111.22078,-164.027,101.442953
-8.4703,111.03136,-275.638,101.446138
-7.09978,107.01334,1042,101.47803
-6.99344,105.44557,-21.314,101.478351
-8.68417,112.95802,-1360.521,101.480223
-8.56085,112.99681,-692.075,101.48067
-8.2325,114.38401,2,101.506058
-8.42376,111.61419,-152.33,101.511812
-7.8119,108.53345,-104.88,101.552425
-7.93047,110.49074,141,101.567867
-6.91543,105.47023,-585.213,101.575013
-7.05528,106.15179,-937.047,101.591085
-7.70233,109.42385,309,101.598862
-8.15524,109.5675,-741.357,101.612658
-7.90989,108.93477,-41.782,101.646164
-7.7319,109.84314,8,101.648843
-7.03055,109.06837,56,101.655375
-7.5493,108.47723,420,101.661789
-8.62824,113.39603,-962.32,101.664842
-8.87539,113.75366,-1824.415,101.69164
-6.78844,105.24517,123,101.736166
-8.82999,113.34044,-1945.48,101.756655
-8.23754,111.53124,363,101.757582
-7.36697,108.81961,44,101.761537
-6.9056,105.47337,-564.097,101.768934
-8.81026,113.48918,-1646.485,101.789994
-8.69663,113.95339,-382.068,101.808874
-9.00134,113.7136,-2145.537,101.853748
-8.74175,113.22596,-1418.86,101.856713
-7.85422,109.66218,-46.014,101.868926
-7.40624,107.64753,926,101.881056
-8.36277,112.34678,-39.851,101.893558
-6.71632,105.38774,22,101.897407
-8.28094,110.38041,-318.365,101.909928
-6.17288,111.07076,-54.543,101.917469
-7.83478,108.81645,-54.2,101.990269
-8.74822,111.22752,-873.838,101.992985
-8.54464,114.28603,23,102.016232
-8.24788,111.52797,449,102.053147
-8.55146,111.14793,-569.645,102.102402
-7.23752,109.02161,225,102.12185
-7.72852,109.98583,54,102.13521
-8.5275,113.4356,-453.373,102.135495
-7.47556,108.50023,240,102.173515
-7.5313,108.62282,246,102.198693
-7.83219,109.95325,10,102.20223
-7.00314,105.44251,-12.356,102.205037
-7.70403,108.1594,171,102.225617
-8.6347,113.41655,-1186.4,102.227907
-7.44607,107.91119,721,102.233169
-7.30725,109.24021,733,102.265055
-7.28736,106.22432,-813.269,102.268746
-8.49414,113.16126,-192.647,102.273111
-7.86909,113.64222,1137,102.34411
-8.64845,113.96855,-190.115,102.347194
-8.78173,113.35564,-1705.095,102.349061
-8.56142,111.14479,-614.704,102.359428
-7.75379,110.11963,740,102.395041
-7.72866,109.41802,258,102.411221
-8.42448,113.32574,-35.861,102.416882
-8.34661,110.78575,-192.9,102.416994
-8.18313,110.12658,-359.951,102.427191
-7.92494,108.78819,-91.483,102.449648
-7.71826,109.70486,11,102.474871
-8.44821,111.3222,-279.299,102.507533
-7.97269,108.99724,-92.061,102.539871
-8.60602,112.84041,-882.922,102.553816
-7.83645,111.51416,137,102.585282
-7.98428,111.04149,481,102.592371
-8.00453,113.02928,1427,102.5939
-8.67396,113.38954,-1301.298,102.615765
-6.17888,111.08956,-51.841,102.643168
-6.4973,105.74717,-11.907,102.691696
-8.55334,113.15803,-455.367,102.740235
-8.2818,111.09065,3.884,102.743253
-7.01491,106.45595,-176.853,102.77142
-7.1588,113.72214,-6.821,102.77583
-9.01077,114.13941,-2522.477,102.77859
-6.55911,106.01799,59,102.782818
-8.52448,114.29235,28,102.807279
-7.91981,112.77085,711,102.813137
-8.68033,111.95947,-737.84,102.824575
-7.5252,108.04218,445,102.859374
-6.94932,107.06073,685,102.863378
-7.79143,110.2495,88,102.875536
-8.65591,113.25299,-711.641,102.900525
-7.7924,108.53965,-127.636,102.911972
-8.22735,111.67603,443,102.935275
-7.6922,109.8556,15,102.952566
-8.29855,110.65843,-163.163,102.967613
-8.51446,112.44181,-479.983,102.976653
-7.91056,108.64742,-113.251,102.97761
-8.10063,112.57177,355,102.977866
-7.8418,113.64749,671,102.986815
-6.99649,105.5891,-177.852,102.996102
-7.54468,109.4758,265,102.996231
-7.70532,108.56746,-37.734,103.005323
-8.0077,114.17611,1077,103.00849
-7.92606,110.77564,598,103.008794
-8.88567,113.60761,-1987.985,103.021906
-6.82423,106.66315,625,103.02974
-6.33533,105.65383,-39.601,103.049877
-8.03305,112.30764,406,103.052646
-6.61259,106.00107,92,103.055327
-7.80628,108.9673,-17.322,103.062901
-8.25865,113.66256,62,103.070703
-8.19354,110.12331,-380.863,103.09256
-7.79873,110.53218,159,103.104619
-7.99778,110.18474,-107.016,103.125993
-8.51783,113.43862,-454.157,103.131801
-8.57103,113.27969,-168.847,103.134937
-6.84342,111.54241,256,103.148452
-7.05781,106.44236,-299.06,103.168551
-7.64948,106.69548,-2201,103.17331
-8.46407,113.17069,-86.327,103.189796
-8.01215,110.74857,395,103.21595
-8.83842,114.19371,-1010.098,103.22456
-7.50359,109.48869,132,103.250065
-8.69126,113.09927,-836.43,103.253687
-7.79306,108.68466,-121.514,103.267931
-8.50139,111.02159,-484.608,103.268045
-8.52209,111.01509,-573.704,103.276012
-6.69795,105.97406,97,103.28924
-6.54846,106.02136,101,103.298424
-7.42006,108.51205,45,103.309709
-7.50703,108.49038,372,103.37006
-6.80319,114.68818,-90.118,103.400805
-8.32118,110.36775,-442.07,103.408511
-6.62329,105.99769,83,103.431734
-6.60189,106.00446,73,103.432602
-8.28918,111.65655,587,103.45124
-8.2486,114.09411,592,103.453977
-7.28267,107.24661,877,103.485536
-8.81753,113.20212,-1718.489,103.495601
-6.99709,106.75516,217,103.497769
-6.47631,105.6093,-49.622,103.514705
-7.73013,109.41496,204,103.558891
-8.41328,114.32731,16,103.563022
-8.37625,111.06091,-209.332,103.569587
-8.33115,111.35906,-213.498,103.609248
-7.84918,110.3736,71,103.625635
-7.57935,108.75235,10,103.675606
-7.59571,110.14874,332,103.684478
-6.91479,111.94609,102,103.695765
-7.61685,109.45317,80,103.699486
-8.99352,112.86207,-1770.929,103.701332
-6.89574,105.47651,-427.789,103.724261
-8.17585,112.54822,304,103.733987
-8.17364,110.55604,-55.777,103.735436
-6.95602,111.9332,196,103.747836
-7.88148,109.79613,-27.506,103.749502
-6.32267,105.94834,333,103.755993
-8.48409,113.1644,-149.387,103.771631
-5.87549,105.50541,71,103.784136
-8.2088,113.82038,257,103.795709
-8.3488,110.50086,-219.208,103.802929
-6.93544,111.93963,182,103.858868
-7.68149,109.29028,7,103.864997
-7.43717,108.21582,316,103.887523
-7.80997,109.39246,-25.916,103.896701
-7.97639,109.90791,-93.833,103.89744
-8.50816,113.44166,-357.187,103.901109
-8.30908,110.6551,-194.062,103.903333
-8.21231,114.39036,-7.964,103.914724
-6.6376,105.55823,-33.052,103.929775
-7.08902,107.01673,1006,103.95478
-8.75241,114.07806,-865.543,103.973853
-8.55062,113.00004,-701.628,103.992576
-8.47406,113.16755,-100.774,104.013436
-7.51758,108.48711,381,104.034922
-7.73924,109.69826,11,104.044432
-7.5788,110.31615,444,104.046637
-8.17155,113.11909,209,104.050867
-7.841,113.65103,604,104.05183
-8.30993,111.65,532,104.052503
-7.07568,106.29139,-695.994,104.0579
-7.86766,112.78705,935,104.06296
-7.94007,111.90786,170,104.086753
-6.96464,106.91141,456,104.101541
-7.42584,107.4958,611,104.118851
-8.35631,112.06159,-116.494,104.148655
-8.53671,112.00478,-347.068,104.150205
-7.99577,108.76586,-118.389,104.163341
-8.73102,113.22932,-1367.158,104.21246
-8.49848,113.4447,-321.341,104.216444
-7.5246,109.48065,178,104.280446
-8.33308,113.6392,33,104.298066
-7.96627,110.19463,7,104.30348
-8.32256,113.6425,36,104.314254
-8.41795,111.0478,-240.945,104.333283
-7.11051,107.00996,949,104.35264
-7.67407,108.8669,-2.802,104.371688
-6.91015,106.78263,346,104.411649
-8.53376,113.09577,-415.93,104.413334
-7.92498,109.92411,-41.966,104.425459
-8.304,112.36946,304,104.4361
-8.4453,112.89097,-188.094,104.438792
-7.60174,109.884,308,104.457307
-7.24741,109.05264,574,104.511694
-8.01507,110.03747,-76.595,104.530109
-7.95702,108.34941,-51.612,104.551629
-7.52814,108.48382,429,104.559975
-7.49318,109.49194,96,104.563419
-7.48265,107.62315,455,104.591183
-8.68378,113.38643,-1372.714,104.602863
-8.45806,111.31912,-292.414,104.614639
-6.83367,106.66022,610,104.656424
-6.6873,105.97745,96,104.682606
-7.49651,108.49368,286,104.710363
-8.48796,111.30969,-303.691,104.717781
-5.88206,105.94161,-45.006,104.784878
-6.33225,105.9453,285,104.787026
-7.69234,109.28687,12,104.787181
-8.43226,111.46994,-209.8,104.836557
-7.70743,108.71181,-74.437,104.841717
-7.89041,109.22559,-62.026,104.854115
-7.87833,113.63931,1187,104.86616
-6.91159,105.90648,-105.358,104.891041
-8.47798,111.31284,-309.775,104.929696
-7.90727,108.79204,-86.773,104.95897
-7.95449,111.19346,1142,104.9672
-8.20394,110.12005,-391.857,104.994904
-7.5435,109.4747,204,104.999633
-8.02805,113.16412,494,105.020744
-7.59048,109.4598,59,105.03511
-7.92324,110.35034,32,105.038264
-8.49798,111.30653,-296.538,105.046452
-7.74425,108.98679,70,105.048285
-8.23042,110.39635,-236.669,105.06097
-7.84141,109.80874,-10.59,105.101206
-7.91496,111.34828,178,105.122406
-8.51175,111.01834,-551.556,105.140495
-8.66658,113.24963,-807.036,105.144336
-8.8936,113.1784,-1860.434,105.149021
-7.29751,108.55595,40,105.157798
-7.86462,109.65891,-42.536,105.177092
-8.393,112.33728,-206.82,105.20329
-6.63396,105.99432,62,105.28042
-8.48878,113.44775,-268.825,105.319311
-7.53871,108.48053,429,105.333308
-8.7721,113.35866,-1708.803,105.336494
-7.4675,109.49867,90,105.3393
-7.94654,108.3527,-36.246,105.386167
-8.47749,112.91743,-477.084,105.397077
-5.87133,105.94498,-53.609,105.410759
-6.98755,106.02804,-546.56,105.413736
-7.79591,108.97056,-33.958,105.421749
-7.00422,106.45936,-131.94,105.437883
-7.49197,108.63537,25,105.441915
-8.54363,113.57306,-88.232,105.445232
-7.17536,108.88019,282,105.458131
